pickup_location,day_of_week_pickup_sin,day_of_week_pickup_cos,pickup_time_sin,pickup_time_cos,probability_pickup
99,-0.9749279121818236,-0.2225209339563146,0.4999999999999999,0.8660254037844387,1.3460399504657298e-05
99,-0.7818314824680299,0.6234898018587334,-0.2588190451025208,-0.9659258262890684,1.3460399504657298e-05
99,-0.7818314824680299,0.6234898018587334,0.258819045102521,-0.9659258262890682,1.3460399504657298e-05
99,-0.433883739117558,-0.9009688679024191,0.2588190451025207,0.9659258262890684,1.3460399504657298e-05
99,-0.433883739117558,-0.9009688679024191,0.4999999999999999,0.8660254037844387,1.3460399504657298e-05
99,0.0,1.0,-0.8660254037844386,0.5000000000000001,1.3460399504657298e-05
99,0.0,1.0,-0.7071067811865471,-0.7071067811865479,1.3460399504657298e-05
99,0.4338837391175582,-0.900968867902419,-0.9659258262890684,-0.2588190451025206,1.3460399504657298e-05
99,0.4338837391175582,-0.900968867902419,-0.8660254037844386,0.5000000000000001,1.3460399504657298e-05
99,0.4338837391175582,-0.900968867902419,-0.7071067811865471,-0.7071067811865479,1.3460399504657298e-05
99,0.7818314824680298,0.6234898018587336,-0.9659258262890684,-0.2588190451025206,1.3460399504657298e-05
99,0.7818314824680298,0.6234898018587336,-0.8660254037844385,-0.5000000000000004,2.6920799009314596e-05
99,0.7818314824680298,0.6234898018587336,-0.7071067811865471,-0.7071067811865479,1.3460399504657298e-05
99,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,1.3460399504657298e-05
100,-0.9749279121818236,-0.2225209339563146,-1.0,-1.8369701987210294e-16,1.8725500930690901
100,-0.9749279121818236,-0.2225209339563146,-0.9659258262890684,-0.2588190451025206,1.672396802803022
100,-0.9749279121818236,-0.2225209339563146,-0.9659258262890684,0.2588190451025203,1.964743238804336
100,-0.9749279121818236,-0.2225209339563146,-0.8660254037844386,0.5000000000000001,1.6275046534545057
100,-0.9749279121818236,-0.2225209339563146,-0.8660254037844385,-0.5000000000000004,1.6244388481331435
100,-0.9749279121818236,-0.2225209339563146,-0.7071067811865477,0.7071067811865474,1.607795904960035
100,-0.9749279121818236,-0.2225209339563146,-0.7071067811865471,-0.7071067811865479,1.7481659914595422
100,-0.9749279121818236,-0.2225209339563146,-0.5000000000000004,0.8660254037844384,1.8526223584802366
100,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388,1.7459761305157122
100,-0.9749279121818236,-0.2225209339563146,-0.2588190451025215,0.965925826289068,1.6433811452972735
100,-0.9749279121818236,-0.2225209339563146,-0.2588190451025208,-0.9659258262890684,1.8146282711047848
